order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city
ORD111830,East,Clothing,2011.75,0,2,7/22/2024,7/25/2024,Member,Card,414.9,Chennai
ORD111831,South,Electronics,1380.91,0.2,1,11/21/2023,11/25/2023,New,UPI,352.65,Chennai
ORD111832,West,Clothing,2692.32,0.4,7,06-05-2024,06-11-2024,New,Card,309.56,Chennai
ORD111833,East,Electronics,1227.6,0.47,9,01-03-2023,01-05-2023,New,UPI,344.19,Mumbai
ORD111834,South,Personal Care,760.63,0.14,9,01-12-2023,1/15/2023,Regular,Card,98.56,Hyderabad
ORD111835,East,Clothing,4464.17,0.46,3,04-04-2024,04-09-2024,Regular,UPI,930.99,Hyderabad
ORD111836,West,Personal Care,2013.72,0.43,1,09-09-2024,9/13/2024,Member,Cash,462.04,Delhi
ORD111837,West,Clothing,476.96,0.2,9,12/16/2023,12/17/2023,Regular,Cash,131.46,Bangalore
ORD111838,North,Grocery,1228.58,0,7,7/28/2023,7/31/2023,Member,Card,253.94,Chennai
ORD111839,East,Grocery,1618.72,0.42,8,1/14/2023,1/21/2023,Member,UPI,461.26,Mumbai
ORD111840,East,Clothing,3871.27,0.14,6,4/13/2023,4/16/2023,Member,Card,883.57,Pune
ORD111841,South,Clothing,209.05,0.38,6,11/27/2023,11/30/2023,Regular,Cash,51.89,Pune
ORD111842,East,Personal Care,2443.42,0.29,4,6/24/2024,6/28/2024,Member,UPI,597.75,Bangalore
ORD111843,North,Home Care,2097.69,0.11,2,9/20/2023,9/25/2023,Member,Card,420.43,Mumbai
ORD111844,West,Clothing,4845.16,0.32,1,2/18/2023,2/25/2023,New,Cash,1322.26,Pune
ORD111845,West,Electronics,982.37,0.38,6,12-05-2024,12-09-2024,Member,Cash,131.7,Bangalore
ORD111846,North,Electronics,3176.57,0.24,9,05-03-2024,05-08-2024,Regular,Cash,327.1,Hyderabad
ORD111847,East,Electronics,1090.76,0.37,2,9/20/2023,9/25/2023,Member,Card,100.3,Chennai
ORD111848,East,Grocery,2787.27,0.2,1,02-02-2024,02-03-2024,Member,UPI,506.72,Hyderabad
ORD111849,North,Personal Care,2819.81,0.49,1,09-02-2024,09-04-2024,Regular,Card,792.47,Bangalore
ORD111850,South,Grocery,469.2,0.12,7,10/17/2024,10/23/2024,Member,UPI,91,Delhi
ORD111851,West,Electronics,2336.61,0.39,1,12-04-2023,12-06-2023,New,Card,628.79,Chennai
ORD111852,North,Clothing,2359.66,0.37,9,2/17/2024,2/20/2024,Member,Card,202.43,Pune
ORD111853,North,Electronics,1663.77,0.26,9,4/13/2024,4/15/2024,Regular,Card,383.32,Hyderabad
ORD111854,East,Clothing,1458.08,0.18,3,1/13/2024,1/19/2024,Regular,UPI,431.38,Bangalore
ORD111855,West,Personal Care,1199.06,0.22,2,1/16/2024,1/19/2024,Member,Card,223.51,Mumbai
ORD111856,East,Home Care,129.11,0.31,9,03-02-2023,03-06-2023,Regular,UPI,32.14,Mumbai
ORD111857,North,Clothing,108.9,0.27,3,12/31/2023,01-02-2024,New,UPI,19.77,Pune
ORD111858,South,Grocery,2989.96,0.38,2,10/14/2023,10/15/2023,New,Cash,797.72,Chennai
ORD111859,West,Electronics,1528.17,0.18,4,7/24/2024,7/25/2024,New,UPI,301.76,Hyderabad
ORD111860,North,Electronics,922.65,0.05,7,8/22/2024,8/29/2024,Regular,Cash,91.6,Bangalore
ORD111861,North,Electronics,3455.2,0.25,4,03-06-2024,3/13/2024,Member,Cash,373.6,Delhi
ORD111862,South,Clothing,2691.63,0.13,8,10/14/2023,10/15/2023,Regular,Cash,374.57,Hyderabad
ORD111863,North,Personal Care,4583.3,0.31,5,02-06-2024,02-10-2024,New,Card,1339.51,Chennai
ORD111864,North,Clothing,4171.98,0.26,2,8/28/2023,8/31/2023,Regular,UPI,861.49,Delhi
ORD111865,West,Grocery,3660.97,0.39,4,01-09-2023,1/13/2023,New,Cash,625.77,Bangalore
ORD111866,West,Electronics,720.25,0.29,7,5/29/2024,06-02-2024,Regular,UPI,102.13,Mumbai
ORD111867,West,Clothing,3363.83,0.22,1,9/29/2024,10-06-2024,Member,Card,907.53,Mumbai
ORD111868,East,Electronics,3500.24,0.06,7,08-05-2024,08-12-2024,Member,Cash,440.06,Mumbai
ORD111869,South,Grocery,3840.33,0.06,3,2/14/2024,2/18/2024,Member,Cash,645.16,Mumbai
ORD111870,West,Home Care,1389.35,0.32,7,11-04-2024,11-11-2024,Member,Cash,116.81,Pune
ORD111871,East,Home Care,3237.46,0.44,3,10/26/2023,10/31/2023,New,Cash,469.47,Chennai
ORD111872,East,Home Care,3129.56,0.21,8,11-03-2024,11-07-2024,New,Cash,842.72,Bangalore
ORD111873,South,Electronics,1988.02,0.27,4,11/21/2023,11/28/2023,New,Card,135.45,Chennai
ORD111874,South,Clothing,3351.18,0.3,1,11-06-2024,11-08-2024,Regular,Cash,201.47,Pune
ORD111875,North,Electronics,524.81,0.24,1,8/13/2024,8/20/2024,Regular,Cash,83.07,Mumbai
ORD111876,East,Personal Care,3253.17,0.03,4,9/24/2024,9/27/2024,Member,Cash,706.18,Chennai
ORD111877,West,Clothing,3069.48,0.29,9,7/21/2023,7/22/2023,New,Cash,181.4,Hyderabad
ORD111878,South,Grocery,1132.06,0.07,5,1/18/2024,1/24/2024,Member,Card,190.66,Pune
ORD111879,East,Home Care,4109.25,0.28,5,2/16/2023,2/23/2023,Member,UPI,245.64,Bangalore
ORD111880,West,Clothing,4384.63,0.39,3,8/17/2023,8/24/2023,Regular,Card,948.87,Chennai
ORD111881,East,Clothing,1131.37,0,5,12/24/2023,12/29/2023,New,Card,256.57,Hyderabad
ORD111882,South,Home Care,472.21,0.22,7,8/30/2024,09-02-2024,New,Card,129.83,Delhi
ORD111883,North,Grocery,3057.52,0.37,3,12/28/2024,12/31/2024,Member,Cash,874.58,Chennai
ORD111884,East,Electronics,2451.6,0.26,5,12-06-2023,12-10-2023,Regular,UPI,605.92,Pune
ORD111885,West,Electronics,2195.21,0.12,3,02-10-2023,2/17/2023,Regular,Cash,393.51,Delhi
ORD111886,South,Clothing,3828.94,0.35,1,12/26/2023,12/27/2023,Regular,Cash,393.88,Mumbai
ORD111887,North,Home Care,4851.35,0.39,6,11/20/2023,11/23/2023,Regular,Card,1076.7,Delhi
ORD111888,West,Personal Care,2440.55,0.18,3,7/22/2023,7/24/2023,New,Cash,718.41,Mumbai
ORD111889,West,Grocery,130.16,0.15,2,9/24/2023,10-01-2023,Regular,Card,34.78,Mumbai
ORD111890,West,Electronics,3021.71,0.27,3,09-08-2024,09-09-2024,Regular,UPI,596.65,Mumbai
ORD111891,East,Grocery,3304.43,0.18,5,03-06-2023,03-08-2023,Member,UPI,920.92,Hyderabad
ORD111892,South,Grocery,4157.29,0.42,5,4/25/2024,4/30/2024,Member,UPI,594.58,Pune
ORD111893,West,Grocery,1077.09,0.39,9,12-11-2024,12/18/2024,Member,UPI,208.2,Chennai
ORD111894,East,Home Care,2669.21,0.16,9,3/26/2024,3/29/2024,Member,UPI,463.92,Mumbai
ORD111895,South,Home Care,2290.94,0.23,2,5/27/2024,06-01-2024,Regular,Card,410.65,Pune
ORD111896,South,Home Care,3355.76,0.44,6,8/13/2023,8/20/2023,Member,UPI,985.18,Chennai
ORD111897,East,Clothing,413.32,0.07,9,3/30/2024,04-01-2024,New,Cash,45.53,Mumbai
ORD111898,East,Home Care,4431.66,0.38,9,01-04-2023,01-09-2023,Regular,UPI,270.18,Mumbai
ORD111899,West,Clothing,2604.67,0.16,6,8/16/2024,8/23/2024,Regular,Card,135.48,Mumbai
ORD111900,South,Electronics,4397.52,0.06,1,09-02-2023,09-04-2023,Regular,UPI,446.95,Hyderabad
ORD111901,North,Electronics,1767.16,0.06,1,07-02-2024,07-09-2024,Member,UPI,339.06,Hyderabad
ORD111902,East,Electronics,3302.26,0.14,9,02-02-2024,02-09-2024,New,Cash,810.31,Hyderabad
ORD111903,South,Electronics,4787.95,0.27,3,09-01-2023,09-05-2023,Regular,Card,533.8,Delhi
ORD111904,South,Electronics,4722.56,0.45,5,10-05-2024,10-09-2024,New,UPI,450.69,Pune
ORD111905,West,Home Care,4726.1,0.15,6,6/20/2023,6/25/2023,New,Card,703.51,Hyderabad
ORD111906,North,Personal Care,310.44,0.1,1,1/26/2023,02-01-2023,New,Cash,70.29,Mumbai
ORD111907,West,Home Care,2074.78,0.24,1,7/31/2023,08-06-2023,Member,Card,216.81,Bangalore
ORD111908,North,Personal Care,397.83,0.08,4,10/16/2024,10/18/2024,New,Cash,83.29,Chennai
ORD111909,North,Home Care,1616.44,0.14,6,6/14/2023,6/17/2023,New,UPI,274.6,Mumbai
ORD111910,East,Electronics,955.43,0.49,8,9/30/2024,10-07-2024,Member,UPI,76.06,Bangalore
ORD111911,South,Grocery,3138.67,0.28,7,02-11-2023,02-12-2023,Member,Cash,493.4,Chennai
ORD111912,South,Personal Care,3925.66,0.39,2,10/17/2024,10/22/2024,Regular,Card,475.83,Hyderabad
ORD111913,South,Grocery,2615.4,0.11,4,07-07-2024,07-10-2024,New,Card,496.4,Mumbai
ORD111914,North,Electronics,3997.82,0.26,5,02-07-2023,2/14/2023,Regular,UPI,886.34,Hyderabad
ORD111915,South,Personal Care,162.79,0.26,8,12-05-2024,12-07-2024,Regular,UPI,46.8,Mumbai
ORD111916,East,Grocery,4120.33,0.41,7,10-06-2024,10/13/2024,New,Card,885.82,Chennai
ORD111917,North,Home Care,973.97,0.01,4,6/25/2024,6/27/2024,Member,UPI,73.14,Mumbai
ORD111918,North,Electronics,2358.59,0.43,8,8/29/2024,09-03-2024,Regular,Card,469.7,Hyderabad
ORD111919,North,Home Care,2268.67,0.04,8,03-02-2024,03-09-2024,Member,UPI,541.71,Bangalore
ORD111920,North,Home Care,4378.46,0.46,4,02-01-2023,02-04-2023,Regular,Cash,717.77,Chennai
ORD111921,East,Electronics,4833.3,0.07,2,3/26/2024,04-01-2024,New,Card,965.77,Pune
ORD111922,South,Personal Care,1350.09,0.27,3,7/14/2023,7/19/2023,Regular,Cash,206,Mumbai
ORD111923,East,Clothing,430.32,0.05,5,10/25/2023,10/29/2023,Regular,Card,37.1,Bangalore
ORD111924,South,Clothing,3287.56,0.22,1,1/17/2024,1/24/2024,Regular,Cash,359.77,Hyderabad
ORD111925,East,Electronics,2563.92,0.15,5,5/31/2024,06-02-2024,Member,Cash,457.36,Chennai
ORD111926,West,Clothing,2871.96,0.21,4,4/27/2024,05-04-2024,New,UPI,662.48,Pune
ORD111927,West,Grocery,326.72,0.27,5,8/30/2024,09-03-2024,Member,Card,60.5,Bangalore
ORD111928,West,Personal Care,3899.02,0.23,1,11/29/2024,12-04-2024,New,UPI,737.7,Bangalore
ORD111929,West,Home Care,1238.53,0.01,7,10-06-2023,10-08-2023,New,Card,191.34,Delhi
ORD111930,North,Home Care,1741.19,0.43,9,8/18/2023,8/24/2023,Regular,Cash,180.3,Pune
ORD111931,North,Electronics,1218.93,0.05,5,5/26/2024,06-01-2024,Member,Card,168.51,Chennai
ORD111932,East,Home Care,4735.13,0.49,3,12/28/2023,01-02-2024,Member,UPI,446.94,Hyderabad
ORD111933,East,Grocery,926.74,0.43,9,1/27/2024,02-02-2024,New,UPI,202.68,Chennai
ORD111934,West,Grocery,3688.36,0.28,6,11/22/2023,11/23/2023,Regular,Card,790.63,Hyderabad
ORD111935,South,Electronics,1304.16,0.12,6,12/31/2024,01-03-2025,Regular,Cash,297.36,Mumbai
ORD111936,West,Home Care,2182.11,0.04,3,10-02-2023,10-09-2023,New,UPI,168.89,Mumbai
ORD111937,East,Clothing,4980.7,0.34,1,4/16/2023,4/18/2023,Regular,Card,706.06,Chennai
ORD111938,West,Clothing,592.83,0.1,4,03-03-2024,03-10-2024,Member,Cash,136.49,Chennai
ORD111939,East,Personal Care,4418.66,0.37,4,5/17/2024,5/24/2024,Regular,UPI,1125.64,Pune
ORD111940,West,Electronics,4735.64,0.42,3,1/25/2024,02-01-2024,New,UPI,1408.22,Chennai
ORD111941,South,Personal Care,3521.31,0.49,5,9/16/2023,9/22/2023,New,Cash,1007.81,Bangalore
ORD111942,West,Clothing,148.81,0.25,9,05-10-2024,05-12-2024,Member,Card,12.14,Hyderabad
ORD111943,South,Clothing,4121.91,0.49,9,8/14/2024,8/18/2024,Regular,Cash,1015.82,Bangalore
ORD111944,South,Clothing,4423.13,0.07,8,2/21/2024,2/22/2024,New,Cash,953.35,Bangalore
ORD111945,East,Personal Care,4906.58,0.42,6,7/31/2024,08-04-2024,Member,Cash,274.12,Hyderabad
ORD111946,South,Electronics,4212.65,0.18,4,1/17/2024,1/20/2024,Member,Card,1163.5,Hyderabad
ORD111947,North,Grocery,2283.38,0.18,2,2/14/2024,2/19/2024,New,Card,396.83,Delhi
ORD111948,North,Grocery,3474.38,0.13,3,09-02-2024,09-03-2024,Member,Card,844.65,Pune
ORD111949,North,Clothing,2477.13,0.09,9,10-11-2023,10/15/2023,Member,Cash,465.18,Chennai
ORD111950,East,Electronics,1829.79,0.22,1,6/20/2023,6/27/2023,Regular,UPI,241.59,Mumbai
ORD111951,North,Electronics,3169.49,0.49,7,08-09-2024,8/14/2024,New,UPI,544.99,Hyderabad
ORD111952,East,Home Care,3872.18,0.16,6,9/13/2024,9/19/2024,New,Card,997.89,Delhi
ORD111953,East,Home Care,3215.91,0.23,2,12/28/2024,01-04-2025,Regular,UPI,328.33,Pune
ORD111954,North,Personal Care,4150.23,0.11,5,06-11-2024,6/14/2024,Member,UPI,780.06,Mumbai
ORD111955,South,Home Care,964.24,0.17,2,3/30/2023,04-02-2023,New,Card,199.07,Bangalore
ORD111956,West,Personal Care,1931.1,0.03,9,07-06-2023,07-12-2023,New,Card,379.43,Delhi
ORD111957,East,Grocery,1631.67,0.48,5,12/25/2023,12/26/2023,New,Cash,242.54,Hyderabad
ORD111958,North,Clothing,1051.22,0.25,6,10/18/2023,10/24/2023,New,Cash,95.86,Pune
ORD111959,East,Electronics,2271.55,0.37,4,08-05-2023,08-06-2023,Member,Card,262.09,Bangalore
ORD111960,South,Grocery,4744.58,0.26,1,9/28/2024,10-04-2024,Regular,UPI,779.58,Pune
ORD111961,South,Grocery,2736.24,0.39,3,6/18/2023,6/20/2023,Regular,UPI,278.1,Hyderabad
ORD111962,North,Personal Care,1503.38,0.27,5,01-08-2024,01-11-2024,Regular,UPI,349.26,Hyderabad
ORD111963,East,Clothing,1834.9,0.35,3,05-01-2024,05-07-2024,Member,Card,219.36,Hyderabad
ORD111964,West,Personal Care,3104.07,0.34,8,12/31/2023,01-02-2024,Member,Cash,308.55,Mumbai
ORD111965,West,Grocery,1828.46,0.27,2,12/19/2023,12/24/2023,New,UPI,254.01,Bangalore
ORD111966,East,Electronics,2737.9,0.12,2,02-10-2024,02-11-2024,Member,Cash,291.41,Chennai
ORD111967,East,Home Care,1443.38,0.11,1,08-08-2024,08-10-2024,Regular,Cash,326.64,Hyderabad
ORD111968,East,Personal Care,1795.06,0.44,1,1/20/2024,1/23/2024,Regular,UPI,448.17,Chennai
ORD111969,North,Grocery,3558.07,0.06,4,2/15/2023,2/22/2023,Member,Cash,551.1,Chennai
ORD111970,South,Home Care,2964.63,0.28,8,10-05-2023,10-10-2023,New,Cash,639.42,Bangalore
ORD111971,West,Home Care,558.09,0.25,8,10/15/2023,10/16/2023,Regular,Cash,55.43,Hyderabad
ORD111972,North,Grocery,4868.59,0.4,8,12/27/2024,12/30/2024,Member,Cash,652.32,Pune
ORD111973,East,Clothing,341.75,0.07,1,10/31/2024,11-04-2024,Regular,Card,30.2,Chennai
ORD111974,East,Grocery,506.4,0.34,1,3/28/2023,04-02-2023,New,Cash,52.06,Chennai
ORD111975,South,Electronics,3536.79,0.3,7,9/14/2024,9/19/2024,Regular,UPI,595.24,Delhi
ORD111976,East,Home Care,3569.29,0.35,7,01-12-2023,1/16/2023,Regular,Cash,755.93,Bangalore
ORD111977,North,Electronics,192.78,0.31,5,12-05-2023,12-06-2023,Member,Card,16.55,Delhi
ORD111978,North,Personal Care,3249.49,0.28,8,3/30/2024,04-06-2024,Regular,UPI,592.23,Mumbai
ORD111979,South,Home Care,262.97,0.46,6,2/15/2024,2/18/2024,Regular,Cash,43.47,Delhi
ORD111980,North,Clothing,4807.77,0.17,1,5/26/2023,06-01-2023,Member,Card,254.63,Bangalore
ORD111981,West,Grocery,3511.1,0.09,7,04-02-2023,04-07-2023,Regular,Card,943.25,Hyderabad
ORD111982,North,Personal Care,1014.23,0.4,8,8/15/2024,8/17/2024,Member,Card,197.41,Delhi
ORD111983,North,Electronics,874.71,0.06,8,12-01-2024,12-07-2024,New,Card,100.6,Chennai
ORD111984,North,Personal Care,2891.35,0.34,9,11/16/2024,11/22/2024,New,UPI,576.19,Hyderabad
ORD111985,West,Clothing,3204.24,0.27,3,6/24/2024,6/25/2024,New,UPI,904.49,Delhi
ORD111986,East,Grocery,4173.06,0,2,11-02-2024,11-09-2024,New,Card,229.2,Chennai
ORD111987,North,Personal Care,4526.27,0.12,8,10/16/2024,10/17/2024,New,UPI,1303.69,Mumbai
ORD111988,South,Electronics,2023.41,0.25,4,11/30/2024,12-03-2024,Member,UPI,433,Hyderabad
ORD111989,West,Personal Care,4236.02,0.16,2,7/29/2023,08-02-2023,Member,Card,782.35,Delhi
ORD111990,South,Grocery,2757.66,0.21,2,06-05-2023,06-10-2023,Regular,UPI,411.57,Bangalore
ORD111991,North,Personal Care,2405.85,0.3,2,2/15/2024,2/22/2024,Regular,Card,199.74,Delhi
ORD111992,South,Electronics,3524.96,0.37,5,6/18/2023,6/24/2023,New,UPI,192.19,Mumbai
ORD111993,North,Grocery,605.66,0.08,8,9/18/2024,9/23/2024,New,Cash,96.09,Delhi
ORD111994,West,Clothing,1400.39,0.14,9,10/16/2023,10/23/2023,Regular,Cash,263.05,Chennai
ORD111995,South,Clothing,4102.14,0.32,6,10/27/2023,10/29/2023,New,Cash,1219.98,Pune
ORD111996,South,Home Care,2569.99,0.29,8,7/15/2024,7/17/2024,Member,UPI,466.08,Bangalore
ORD111997,North,Personal Care,4549.41,0.37,6,9/23/2023,9/25/2023,Member,Cash,1029.46,Mumbai
ORD111998,North,Electronics,534.65,0.32,1,02-12-2024,2/14/2024,New,UPI,111.18,Bangalore
ORD111999,East,Personal Care,1635.72,0.17,9,9/25/2024,9/28/2024,Member,Cash,441.32,Delhi
ORD112000,North,Grocery,1842.19,0.25,7,1/20/2023,1/23/2023,Regular,Cash,316.47,Chennai
ORD112001,North,Home Care,2171.33,0.44,2,8/21/2023,8/27/2023,Member,Card,204.36,Pune
ORD112002,East,Electronics,4935.42,0.09,3,2/24/2023,2/26/2023,New,Cash,538.44,Pune
ORD112003,North,Personal Care,1622.25,0.19,2,8/29/2023,8/31/2023,Member,UPI,226.6,Chennai
ORD112004,North,Electronics,2641.54,0.42,9,08-06-2023,08-08-2023,New,Cash,257.36,Delhi
ORD112005,East,Grocery,2726.75,0.18,8,03-02-2024,03-08-2024,New,UPI,676.24,Chennai
ORD112006,West,Home Care,3876.91,0.21,5,12/25/2024,12/30/2024,Member,Card,552.08,Bangalore
ORD112007,West,Electronics,2637.56,0.16,4,11/20/2024,11/27/2024,New,UPI,382.95,Bangalore
ORD112008,North,Grocery,3068.11,0.45,7,2/24/2023,2/27/2023,Member,Card,537.29,Delhi
ORD112009,North,Clothing,3791.31,0.33,9,6/26/2023,6/27/2023,Regular,Card,461.97,Chennai
ORD112010,East,Electronics,595.55,0.1,8,4/25/2024,4/28/2024,New,Card,48.42,Chennai
ORD112011,East,Home Care,4821.01,0.37,8,05-04-2023,05-10-2023,New,Card,1126.67,Hyderabad
ORD112012,West,Electronics,4246.89,0.02,2,10-11-2024,10/14/2024,New,Cash,839.92,Mumbai
ORD112013,South,Electronics,2004.99,0.2,9,9/24/2023,9/30/2023,Regular,UPI,195.97,Pune
ORD112014,North,Grocery,3669.25,0.45,2,1/13/2024,1/20/2024,Member,Cash,240.19,Mumbai
ORD112015,South,Personal Care,3835.39,0.34,8,9/22/2024,9/27/2024,Member,Card,707.61,Delhi
ORD112016,South,Personal Care,4266.21,0.4,5,7/25/2023,08-01-2023,Regular,Cash,924.14,Pune
ORD112017,East,Electronics,1022.75,0.47,6,8/18/2024,8/24/2024,New,Card,110.85,Delhi
ORD112018,North,Home Care,3548.14,0.39,9,1/20/2023,1/25/2023,Regular,Card,524.62,Chennai
ORD112019,North,Home Care,263.37,0.04,8,3/13/2023,3/15/2023,Member,UPI,71.1,Mumbai
ORD112020,East,Grocery,666.34,0.12,5,8/17/2024,8/21/2024,New,Cash,117.53,Delhi
ORD112021,South,Electronics,3902.73,0.25,6,3/17/2023,3/20/2023,Member,Card,1032.95,Hyderabad
ORD112022,East,Electronics,4083.71,0.01,5,10/16/2023,10/20/2023,Regular,UPI,761.99,Hyderabad
ORD112023,West,Personal Care,3002.94,0.31,9,8/31/2023,09-01-2023,Regular,UPI,608.6,Mumbai
ORD112024,North,Grocery,2950.26,0.33,5,10-03-2023,10-05-2023,New,Card,576.68,Hyderabad
ORD112025,West,Clothing,3772.61,0.35,6,03-05-2024,03-08-2024,Regular,UPI,317.14,Chennai
ORD112026,East,Home Care,4539.82,0.28,1,10/14/2023,10/19/2023,Regular,UPI,283.16,Delhi
ORD112027,North,Home Care,2163.46,0.23,8,09-05-2024,09-12-2024,New,Cash,496.61,Hyderabad
ORD112028,West,Electronics,662.62,0.43,8,4/30/2023,05-05-2023,Regular,UPI,133.51,Chennai
ORD112029,West,Grocery,4211.1,0.38,8,09-05-2023,09-12-2023,New,Cash,577.49,Hyderabad
ORD112030,South,Clothing,1774.06,0.31,7,12-05-2023,12-09-2023,Regular,Cash,349.46,Delhi
ORD112031,North,Home Care,755.55,0.02,7,11/14/2023,11/19/2023,Regular,Card,140.86,Chennai
ORD112032,West,Grocery,3111.62,0.35,6,12/17/2024,12/21/2024,Regular,Card,728.08,Hyderabad
ORD112033,West,Clothing,2932.61,0.28,7,11-08-2024,11-10-2024,Regular,UPI,571.46,Pune
ORD112034,South,Electronics,2423.81,0.35,9,11/17/2023,11/24/2023,Member,UPI,520.57,Hyderabad
ORD112035,West,Personal Care,4313.01,0.16,5,9/24/2023,10-01-2023,New,Cash,805.49,Pune
ORD112036,West,Home Care,1433.91,0.39,9,10-10-2023,10/14/2023,Regular,Card,128.57,Hyderabad
ORD112037,West,Home Care,164.85,0.21,9,4/29/2024,05-02-2024,New,Cash,43.54,Hyderabad
ORD112038,South,Clothing,1685,0.45,4,7/23/2024,7/28/2024,New,Card,253.44,Delhi
ORD112039,West,Personal Care,147.56,0.05,9,8/19/2023,8/24/2023,Member,Card,15.01,Delhi
ORD112040,West,Grocery,2763.6,0.24,8,07-12-2023,7/15/2023,Regular,Cash,806,Pune
ORD112041,North,Electronics,1953.42,0.1,5,06-10-2024,06-11-2024,Regular,Card,416.56,Delhi
ORD112042,North,Grocery,4088.32,0.23,3,12-11-2023,12/13/2023,Member,Card,1145.52,Mumbai
ORD112043,South,Clothing,4008.17,0.18,9,9/14/2023,9/18/2023,Regular,UPI,446.35,Hyderabad
ORD112044,East,Home Care,2229.73,0.4,3,6/14/2024,6/21/2024,Member,UPI,473.42,Hyderabad
ORD112045,North,Home Care,1160.78,0.08,3,07-03-2023,07-05-2023,Regular,UPI,183.51,Bangalore
ORD112046,South,Grocery,2169.91,0.3,3,12-04-2024,12-11-2024,Member,Card,131.67,Bangalore
ORD112047,West,Electronics,3242.46,0.2,1,7/29/2024,08-05-2024,Member,Cash,546.73,Pune
ORD112048,West,Clothing,1032.01,0.26,6,07-07-2023,07-10-2023,New,Cash,140.48,Mumbai
ORD112049,South,Electronics,3887.93,0.36,3,11-09-2024,11-11-2024,Member,Cash,279.59,Bangalore
ORD112050,West,Clothing,1719.75,0.18,3,03-07-2023,03-08-2023,Regular,Cash,408.31,Chennai
ORD112051,West,Electronics,4667.67,0.18,9,10/15/2023,10/21/2023,Regular,UPI,874.22,Mumbai
ORD112052,East,Grocery,2608.17,0.04,7,2/20/2023,2/26/2023,Regular,Card,152.17,Mumbai
ORD112053,West,Personal Care,4250.92,0.28,8,7/22/2024,7/24/2024,Member,UPI,470.91,Pune
ORD112054,North,Clothing,3117.87,0.21,1,3/25/2023,3/29/2023,Regular,Cash,910.13,Bangalore
ORD112055,West,Grocery,2817.55,0.41,8,07-07-2023,07-10-2023,Member,Cash,647.94,Chennai
ORD112056,South,Home Care,3442.44,0.22,8,07-02-2023,07-03-2023,Member,Cash,967.34,Delhi
ORD112057,East,Home Care,4076.31,0.49,8,5/17/2024,5/18/2024,Member,UPI,772.23,Delhi
ORD112058,West,Electronics,3258.09,0.09,6,06-02-2024,06-03-2024,Regular,Card,837.85,Hyderabad
ORD112059,South,Home Care,4006.48,0.13,5,12-03-2023,12-08-2023,Member,Cash,710.31,Pune
ORD112060,North,Personal Care,1033.28,0.2,4,06-03-2023,06-05-2023,Regular,Card,177.29,Mumbai
ORD112061,West,Clothing,1459.83,0.09,9,4/28/2023,05-02-2023,Regular,Card,145.47,Chennai
ORD112062,East,Electronics,1225.64,0.49,7,12/17/2023,12/22/2023,New,UPI,302.81,Delhi
ORD112063,West,Clothing,4011.69,0.32,1,9/22/2024,9/26/2024,Member,UPI,713.15,Delhi
ORD112064,South,Clothing,522.03,0.01,1,12/20/2023,12/24/2023,Regular,Card,50.11,Pune
ORD112065,East,Grocery,3999.73,0.29,1,7/29/2023,08-02-2023,Regular,Card,641.64,Hyderabad
ORD112066,West,Home Care,2006.31,0.39,4,8/21/2023,8/25/2023,Member,UPI,336.86,Mumbai
ORD112067,North,Clothing,489.59,0.03,9,05-04-2023,05-06-2023,Member,Card,28.9,Delhi
ORD112068,East,Personal Care,2179.69,0.29,3,08-12-2024,8/14/2024,New,Card,510.21,Chennai
ORD112069,North,Personal Care,1572.46,0.19,1,5/13/2023,5/17/2023,Regular,Card,86.53,Delhi
ORD112070,South,Home Care,3000.57,0.29,1,08-03-2023,08-07-2023,New,Cash,567.83,Pune
ORD112071,West,Home Care,2415.38,0.13,3,01-01-2023,01-02-2023,Member,Cash,510.53,Bangalore
ORD112072,North,Electronics,1554.21,0.33,7,12-06-2023,12-11-2023,Member,UPI,94.73,Delhi
ORD112073,South,Electronics,4325.1,0.34,8,1/21/2024,1/23/2024,Regular,Cash,567.62,Hyderabad
ORD112074,West,Electronics,2093.42,0.27,4,8/23/2023,8/24/2023,New,UPI,507.72,Hyderabad
ORD112075,South,Home Care,2406.38,0.46,2,9/28/2024,10-01-2024,New,UPI,206.75,Pune
ORD112076,North,Clothing,4248.48,0.45,7,09-04-2024,09-05-2024,New,Card,737.25,Hyderabad
ORD112077,South,Grocery,536.38,0.02,9,7/30/2024,08-04-2024,New,UPI,42.08,Delhi
ORD112078,East,Electronics,2010.48,0.14,6,09-04-2023,09-07-2023,Member,Cash,583.2,Mumbai
ORD112079,West,Grocery,2074,0.18,2,6/27/2023,07-01-2023,Member,Cash,223.75,Pune
ORD112080,South,Personal Care,2529.55,0.03,9,11-03-2023,11-04-2023,Regular,UPI,404.76,Bangalore
ORD112081,North,Home Care,619.99,0.26,7,10/24/2023,10/29/2023,Member,Cash,96.46,Delhi
ORD112082,West,Personal Care,603.03,0.01,9,3/17/2024,3/18/2024,Member,Card,120.52,Delhi
ORD112083,East,Electronics,2140.44,0.34,2,3/18/2023,3/23/2023,Regular,Card,282.57,Mumbai
ORD112084,West,Clothing,261.84,0,4,08-02-2024,08-03-2024,Member,Card,44.52,Hyderabad
ORD112085,East,Electronics,1349.42,0.02,6,9/15/2024,9/20/2024,Regular,UPI,378.55,Pune
ORD112086,West,Grocery,1085.77,0.42,7,4/19/2024,4/23/2024,Member,Cash,69.95,Pune
